companyNumber,companyName,sicCodes,companyType,cashInBank,financialYearEnd,dateOfIncorporation,ageOfCompany,location,country,postcode,streetAddress
10213418,YLC SERVICES LIMITED,['96090'],ltd, 56430, '2021-06-30',2016-06-03,7,Southport,England,PR8 1AW,C/O Harrrison Latham & Company  97 Tulketh Street
14137156,R V BAMFORD LIMITED,['64209'],ltd,None,'2023-03-31',2022-05-27,1,Southport,England,PR9 7DF,93 Bispham Road
14137156,R V BAMFORD LIMITED,['64209'],ltd, None, 'None',2022-05-27,1,Southport,England,PR9 7DF,93 Bispham Road
14774696,HALO COSTS LTD,['69109'],ltd,None,'None',2023-04-02,0,Southport,England,PR9 7DE,2 Athole Grove
14774696,HALO COSTS LTD,['69109'],ltd, None, 'None',2023-04-02,0,Southport,England,PR9 7DE,2 Athole Grove
01565508,HOLLIES OAKWOOD LIMITED,['55900'],ltd,None,'2022-12-31',1981-06-02,42,Southport,England,PR8 1AW,97 Tulketh Street
01565508,HOLLIES OAKWOOD LIMITED,['55900'],ltd, 28937, '2021-12-31',1981-06-02,42,Southport,England,PR8 1AW,97 Tulketh Street
14011482,CLAIRE'S CLEANING (SOUTHPORT) LTD,['81210'],ltd,None,'2023-03-31',2022-03-30,1,Southport,England,PR8 1SE,5 Duke Street
14011482,CLAIRE'S CLEANING (SOUTHPORT) LTD,['81210'],ltd, None, 'None',2022-03-30,1,Southport,England,PR8 1SE,5 Duke Street
13990828,TIRAN VIEW LTD,['55100'],ltd,None,'None',2022-03-21,1,Southport,England,PR9 9XF,2 Caton Close
13990828,TIRAN VIEW LTD,['55100'],ltd, None, 'None',2022-03-21,1,Southport,England,PR9 9XF,2 Caton Close
13962153,SCOTT'S LANDSCAPES NW LTD,['81300'],ltd,None,'None',2022-03-08,1,Southport,England,PR8 1SE,5 Duke Street
13962153,SCOTT'S LANDSCAPES NW LTD,['81300'],ltd, None, 'None',2022-03-08,1,Southport,England,PR8 1SE,5 Duke Street
13960565,NIGEL BALL LTD,['99999'],ltd,None,'None',2022-03-07,1,Southport,England,PR8 2PE,5 Hatfield Road
13960565,NIGEL BALL LTD,['99999'],ltd, None, 'None',2022-03-07,1,Southport,England,PR8 2PE,5 Hatfield Road
04454973,BLYTHE COURT (CHURCHTOWN) RESIDENTS COMPANY LIMITED,['98000'],ltd,4806,'2022-06-30',2002-06-05,21,Southport,England,PR9 0AN,Curlett Jones Estates  631 Lord Street
04454973,BLYTHE COURT (CHURCHTOWN) RESIDENTS COMPANY LIMITED,['98000'],ltd, 6, '2021-06-30',2002-06-05,21,Southport,England,PR9 0AN,Curlett Jones Estates  631 Lord Street
14762840,MAD DOG TRAINING CLUB LIMITED,['96090'],ltd,None,'None',2023-03-27,0,Southport,England,PR8 5AB,Shakespeare House 37-39 Shakespeare Street
14762840,MAD DOG TRAINING CLUB LIMITED,['96090'],ltd, None, 'None',2023-03-27,0,Southport,England,PR8 5AB,Shakespeare House 37-39 Shakespeare Street
13487810,ROACH GROUP LTD,['68100'],ltd,None,'2022-07-30',2021-07-01,2,Southport,England,PR8 1SE,5 Duke Street
13487810,ROACH GROUP LTD,['68100'],ltd, None, '2022-07-30',2021-07-01,2,Southport,England,PR8 1SE,5 Duke Street
05496885,BLUE CUBE PARTNERSHIP LIMITED,['36000'],ltd,12945,'2022-06-30',2005-07-01,18,Southport,England,PR8 2AF,Phoenix Works Unit 3  9b Aughton Road
05496885,BLUE CUBE PARTNERSHIP LIMITED,['36000'],ltd, 1656, '2021-06-30',2005-07-01,18,Southport,England,PR8 2AF,Phoenix Works Unit 3  9b Aughton Road
13983038,SHOPPIN LTD,"['47910', '47990']",ltd,None,'None',2022-03-17,1,Southport,England,PR8 2SS,15 Rothley Avenue
13983038,SHOPPIN LTD,"['47910', '47990']",ltd, None, 'None',2022-03-17,1,Southport,England,PR8 2SS,15 Rothley Avenue
01033959,HESKETH VIEW MANAGEMENT LIMITED,['98000'],ltd,2501,'2022-04-30',1971-12-08,52,Southport,England,PR9 0NS,19 Hoghton Street
01033959,HESKETH VIEW MANAGEMENT LIMITED,['98000'],ltd, 9999, '2021-04-30',1971-12-08,52,Southport,England,PR9 0NS,19 Hoghton Street
14764256,A.D.ANTROBUS LTD,['99999'],ltd,None,'None',2023-03-28,0,Southport,England,PR8 4PE,280 Liverpool Road
14764256,A.D.ANTROBUS LTD,['99999'],ltd, None, 'None',2023-03-28,0,Southport,England,PR8 4PE,280 Liverpool Road
11472492,AUTO DEALER FORCE LIMITED,['62012'],ltd,2,'2022-07-31',2018-07-19,5,Southport,England,PR8 4RU,7 Stanley Avenue
11472492,AUTO DEALER FORCE LIMITED,['62012'],ltd, 100, '2021-07-31',2018-07-19,5,Southport,England,PR8 4RU,7 Stanley Avenue
13471067,PARAGON CRICKET LIMITED,"['47640', '77210', '85510', '93110']",ltd,None,'None',2021-06-22,2,Southport,England,PR8 4DU,66 Eastbourne Road
13471067,PARAGON CRICKET LIMITED,"['47640', '77210', '85510', '93110']",ltd, None, 'None',2021-06-22,2,Southport,England,PR8 4DU,66 Eastbourne Road
14765329,PCC CONTRACTORS LIMITED,"['43330', '43999']",ltd,None,'None',2023-03-28,0,Southport,England,PR8 1SE,5 Duke Street
14765329,PCC CONTRACTORS LIMITED,"['43330', '43999']",ltd, None, 'None',2023-03-28,0,Southport,England,PR8 1SE,5 Duke Street
11318981,EVELYN (SOUTHPORT) LTD,['96020'],ltd,None,'2021-04-30',2018-04-19,5,Southport,England,PR8 1JR,6th Floor The Vincent Hotel  98 Lord Street
11318981,EVELYN (SOUTHPORT) LTD,['96020'],ltd, None, '2020-04-30',2018-04-19,5,Southport,England,PR8 1JR,6th Floor The Vincent Hotel  98 Lord Street
10742749,LOCAL BAR FOUR LIMITED,['56302'],ltd,44850,'2021-04-30',2017-04-26,6,Southport,England,PR8 2SS,15 Rothley Avenue
10742749,LOCAL BAR FOUR LIMITED,['56302'],ltd, 5680, '2020-04-30',2017-04-26,6,Southport,England,PR8 2SS,15 Rothley Avenue
12537603,I SEE LTD,"['58290', '62012']",ltd,1,'2022-01-31',2020-03-30,3,Southport,England,PR9 0NZ,Adelphi Chambers  30 Hoghton Street
12537603,I SEE LTD,"['58290', '62012']",ltd, None, '2022-01-31',2020-03-30,3,Southport,England,PR9 0NZ,Adelphi Chambers  30 Hoghton Street
13255034,AQUARIUS SCAFFOLDING (NW) LTD,['43991'],ltd,362,'2022-03-31',2021-03-09,2,Southport,England,PR8 1SE,5 Duke Street
13255034,AQUARIUS SCAFFOLDING (NW) LTD,['43991'],ltd, None, 'None',2021-03-09,2,Southport,England,PR8 1SE,5 Duke Street
14765558,BEN ROSTRON GARDENS LTD,['43290'],ltd,None,'None',2023-03-28,0,Southport,England,PR8 2PB,29 Knowle Avenue
14765558,BEN ROSTRON GARDENS LTD,['43290'],ltd, None, 'None',2023-03-28,0,Southport,England,PR8 2PB,29 Knowle Avenue
11953793,MP DENTURES LIMITED,['86230'],ltd,None,'2022-04-30',2019-04-18,4,Southport,England,PR8 4LZ,41 Essex Road
11953793,MP DENTURES LIMITED,['86230'],ltd, 57, '2021-04-30',2019-04-18,4,Southport,England,PR8 4LZ,41 Essex Road
13238974,HONEYBURROW LTD,['68100'],ltd,100,'2023-03-31',2021-03-02,2,Southport,England,PR8 3DB,53 Halsall Road
13238974,HONEYBURROW LTD,['68100'],ltd, 100, '2022-03-31',2021-03-02,2,Southport,England,PR8 3DB,53 Halsall Road
14767372,SEASONAL BLANKS LIMITED,['47710'],ltd,None,'None',2023-03-29,0,Southport,England,PR8 5DA,139 Sefton Street
14767372,SEASONAL BLANKS LIMITED,['47710'],ltd, None, 'None',2023-03-29,0,Southport,England,PR8 5DA,139 Sefton Street
12060128,ECT ANCHOR STREET LIMITED,['68100'],ltd,None,'2022-06-30',2019-06-19,4,Southport,England,PR9 7NG,6-8 Botanic Road
12060128,ECT ANCHOR STREET LIMITED,['68100'],ltd, None, '2021-06-30',2019-06-19,4,Southport,England,PR9 7NG,6-8 Botanic Road
10813268,TRANSFORM FITNESS TRAINING LTD,['93130'],ltd,62669,'2022-06-30',2017-06-12,6,Southport,England,PR9 8QZ,8 Ploughmans Close
10813268,TRANSFORM FITNESS TRAINING LTD,['93130'],ltd, 61305, '2021-06-30',2017-06-12,6,Southport,England,PR9 8QZ,8 Ploughmans Close
13966833,ARENA HAIRDRESS4YOU LTD,['96020'],ltd,None,'None',2022-03-09,1,Southport,England,PR8 5BY,116 Duke Street
13966833,ARENA HAIRDRESS4YOU LTD,['96020'],ltd, None, 'None',2022-03-09,1,Southport,England,PR8 5BY,116 Duke Street
13966018,BEAUTY RULES (NW) LTD,['96020'],ltd,None,'None',2022-03-09,1,Southport,England,PR9 7BJ,110 Sun Studio  Bispham Road
13966018,BEAUTY RULES (NW) LTD,['96020'],ltd, None, 'None',2022-03-09,1,Southport,England,PR9 7BJ,110 Sun Studio  Bispham Road
12056526,HINDERTON HOLDINGS LIMITED,['64209'],ltd,100,'2022-06-30',2019-06-18,4,Southport,England,PR9 0PG,55 Hoghton Street
12056526,HINDERTON HOLDINGS LIMITED,['64209'],ltd, 100, '2021-06-30',2019-06-18,4,Southport,England,PR9 0PG,55 Hoghton Street
14446822,PEBBLES BAR AND GRILL LTD,['56103'],ltd,None,'None',2022-10-27,1,Southport,England,PR9 0NF,56 Avondale Road North
14446822,PEBBLES BAR AND GRILL LTD,['56103'],ltd, None, 'None',2022-10-27,1,Southport,England,PR9 0NF,56 Avondale Road North
00805111,ARGYLE COURT MANAGEMENT COMPANY(SOUTHPORT)LIMITED,['82990'],ltd,10631,'2022-09-30',1964-05-13,59,Southport,England,PR9 0PR,71/73 Hoghton Street
00805111,ARGYLE COURT MANAGEMENT COMPANY(SOUTHPORT)LIMITED,['82990'],ltd, 10565, '2021-09-30',1964-05-13,59,Southport,England,PR9 0PR,71/73 Hoghton Street
14660784,ANDREESCU WHOLESALE LIMITED,['46220'],ltd,None,'None',2023-02-14,0,Southport,England,PR9 0EW,6 Seabank Road
14660784,ANDREESCU WHOLESALE LIMITED,['46220'],ltd, None, 'None',2023-02-14,0,Southport,England,PR9 0EW,6 Seabank Road
14663290,MFLORINA WHOLESALE LIMITED,['46220'],ltd,None,'None',2023-02-14,0,Southport,England,PR9 0EW,6 Seabank Road
14663290,MFLORINA WHOLESALE LIMITED,['46220'],ltd, None, 'None',2023-02-14,0,Southport,England,PR9 0EW,6 Seabank Road
14662646,COCK AND RABBIT LTD,['56302'],ltd,None,'None',2023-02-14,0,Southport,England,PR8 1NY,241b Lord Street
14662646,COCK AND RABBIT LTD,['56302'],ltd, None, 'None',2023-02-14,0,Southport,England,PR8 1NY,241b Lord Street
14663363,VATAFU MARINELA WHOLESALE LIMITED,['46220'],ltd,None,'None',2023-02-14,0,Southport,England,PR9 0EW,6 Seabank Road
14663363,VATAFU MARINELA WHOLESALE LIMITED,['46220'],ltd, None, 'None',2023-02-14,0,Southport,England,PR9 0EW,6 Seabank Road
11340402,FLEXCOM IT LIMITED,['99999'],ltd,10,'2023-05-31',2018-05-01,5,Southport,England,PR8 1RX,Southport Pleasureland Esplanade
11340402,FLEXCOM IT LIMITED,['99999'],ltd, 10, '2022-05-31',2018-05-01,5,Southport,England,PR8 1RX,Southport Pleasureland Esplanade
12010898,THE LONELY VOICE LTD.,"['58110', '58190']",ltd,4000,'2022-05-31',2019-05-22,4,Southport,England,PR8 6QG,46 Chestnut Street
12010898,THE LONELY VOICE LTD.,"['58110', '58190']",ltd, 0, '2021-05-31',2019-05-22,4,Southport,England,PR8 6QG,46 Chestnut Street
10119628,MODUS RP LIMITED,['70229'],ltd,5042,'2022-04-30',2016-04-12,7,Southport,England,PR8 6UX,6 Blowick Moss Lane
10119628,MODUS RP LIMITED,['70229'],ltd, 55321, '2021-04-30',2016-04-12,7,Southport,England,PR8 6UX,6 Blowick Moss Lane
12451473,COIBA LIMITED,"['68100', '68209']",ltd,1,'2022-02-28',2020-02-10,3,Southport,England,PR8 2LF,19 Lancaster Road
12451473,COIBA LIMITED,"['68100', '68209']",ltd, 1, '2021-02-28',2020-02-10,3,Southport,England,PR8 2LF,19 Lancaster Road
07161383,RAIDLEASE 2010 LTD,['98000'],ltd,5,'2023-02-28',2010-02-17,13,Southport,England,PR9 0NS,35-37 Hoghton Street
07161383,RAIDLEASE 2010 LTD,['98000'],ltd, 5, '2022-02-28',2010-02-17,13,Southport,England,PR9 0NS,35-37 Hoghton Street
14670440,BOLD ENTERTAINMENT AND LEISURE LIMITED,['56302'],ltd,None,'None',2023-02-17,0,Southport,England,PR8 1SE,5 Duke Street
14670440,BOLD ENTERTAINMENT AND LEISURE LIMITED,['56302'],ltd, None, 'None',2023-02-17,0,Southport,England,PR8 1SE,5 Duke Street
12471230,TARIJA LIMITED,"['68100', '68320']",ltd,1,'2022-02-28',2020-02-19,3,Southport,England,PR8 2LF,19 Lancaster Road
12471230,TARIJA LIMITED,"['68100', '68320']",ltd, 1, '2021-02-28',2020-02-19,3,Southport,England,PR8 2LF,19 Lancaster Road
12451821,COCLE LIMITED,"['68100', '68209']",ltd,1,'2022-02-28',2020-02-10,3,Southport,England,PR8 2LF,19 Lancaster Road
12451821,COCLE LIMITED,"['68100', '68209']",ltd, 1, '2021-02-28',2020-02-10,3,Southport,England,PR8 2LF,19 Lancaster Road
14668385,TIPORDEI WHOLESALE LIMITED,['46220'],ltd,None,'None',2023-02-16,0,Southport,England,PR9 0EW,6 Seabank Road
14668385,TIPORDEI WHOLESALE LIMITED,['46220'],ltd, None, 'None',2023-02-16,0,Southport,England,PR9 0EW,6 Seabank Road
14665103,JUST ELLIOTTS LTD,"['56101', '56102', '56103', '56302']",ltd,None,'None',2023-02-15,0,Southport,England,PR8 1PG,1-3 Waverley Street
14665103,JUST ELLIOTTS LTD,"['56101', '56102', '56103', '56302']",ltd, None, 'None',2023-02-15,0,Southport,England,PR8 1PG,1-3 Waverley Street
11015767,PUNCH TARMEYS LIMITED,['56302'],ltd,None,'2022-12-31',2017-10-17,6,Southport,England,PR9 0BE,The Bold Hotel  583 Lord Street
11015767,PUNCH TARMEYS LIMITED,['56302'],ltd, None, '2021-12-31',2017-10-17,6,Southport,England,PR9 0BE,The Bold Hotel  583 Lord Street
09982768,PROVIDENCE PROPERTY DEVELOPMENT LIMITED,['41100'],ltd,None,'2022-07-31',2016-02-02,7,Southport,England,PR9 0BE,The Bold Hotel  583 Lord Street
09982768,PROVIDENCE PROPERTY DEVELOPMENT LIMITED,['41100'],ltd, 158640, '2021-07-31',2016-02-02,7,Southport,England,PR9 0BE,The Bold Hotel  583 Lord Street
12448956,8 WATERLOO ROAD SOUTHPORT LIMITED,['68209'],ltd,None,'2023-02-28',2020-02-07,3,Southport,England,PR8 2HW,8 Waterloo Road
12448956,8 WATERLOO ROAD SOUTHPORT LIMITED,['68209'],ltd, 8328, '2022-02-28',2020-02-07,3,Southport,England,PR8 2HW,8 Waterloo Road
09447150,SWEENEYS FLORIST LTD,['47760'],ltd,None,'2023-02-28',2015-02-18,8,Southport,England,PR9 7BJ,109 Bispham Road
09447150,SWEENEYS FLORIST LTD,['47760'],ltd, 105503, '2022-02-28',2015-02-18,8,Southport,England,PR9 7BJ,109 Bispham Road
14676380,MIRZA FILMS LIMITED,['74203'],ltd,None,'None',2023-02-20,0,Southport,England,PR8 2JZ,1 Sandringham Road
14676380,MIRZA FILMS LIMITED,['74203'],ltd, None, 'None',2023-02-20,0,Southport,England,PR8 2JZ,1 Sandringham Road
11814954,MRTS CONSULTING LTD,['71122'],ltd,11546,'2023-03-31',2019-02-08,4,Southport,England,PR9 0PG,55 Hoghton Street
11814954,MRTS CONSULTING LTD,['71122'],ltd, 14293, '2022-03-31',2019-02-08,4,Southport,England,PR9 0PG,55 Hoghton Street
14679160,VALY PM LIMITED,['59111'],ltd,None,'None',2023-02-21,0,Southport,England,PR9 9HB,47 Queens Road
14679160,VALY PM LIMITED,['59111'],ltd, None, 'None',2023-02-21,0,Southport,England,PR9 9HB,47 Queens Road
14679541,CYOANCA NYCO WHOLESALE LIMITED,['46220'],ltd,None,'None',2023-02-21,0,Southport,England,PR9 0JA,Flat 1 4 Lathom Road
14679541,CYOANCA NYCO WHOLESALE LIMITED,['46220'],ltd, None, 'None',2023-02-21,0,Southport,England,PR9 0JA,Flat 1 4 Lathom Road
14674969,MUCENIC CRISTI WHOLESALE LIMITED,['46220'],ltd,None,'None',2023-02-19,0,Southport,England,PR9 0EW,6 Seabank Road
14674969,MUCENIC CRISTI WHOLESALE LIMITED,['46220'],ltd, None, 'None',2023-02-19,0,Southport,England,PR9 0EW,6 Seabank Road
14677798,IORGA NYCO WHOLESALE LIMITED,['46220'],ltd,None,'None',2023-02-20,0,Southport,England,PR9 0JA,Flat 1 4 Lathom Road
14677798,IORGA NYCO WHOLESALE LIMITED,['46220'],ltd, None, 'None',2023-02-20,0,Southport,England,PR9 0JA,Flat 1 4 Lathom Road
02561273,112 HAMPTON ROAD MANAGEMENT LIMITED,['98000'],ltd,8,'2022-11-30',1990-11-22,33,Southport,England,PR9 0NS,Anthony James Charlotte House  35-37 Hoghton Street
02561273,112 HAMPTON ROAD MANAGEMENT LIMITED,['98000'],ltd, 8, '2021-11-30',1990-11-22,33,Southport,England,PR9 0NS,Anthony James Charlotte House  35-37 Hoghton Street
13868139,BALTESCU SPECIAL CONSTRUCTION LIMITED,"['41201', '41202']",ltd,None,'None',2022-01-24,1,Southport,England,PR9 0NB,3 Alexandra Road
13868139,BALTESCU SPECIAL CONSTRUCTION LIMITED,"['41201', '41202']",ltd, None, 'None',2022-01-24,1,Southport,England,PR9 0NB,3 Alexandra Road
13891467,HUSK AGENCY LIMITED,['62020'],ltd,None,'None',2022-02-03,1,Southport,England,PR9 0PQ,40 Hoghton Street
13891467,HUSK AGENCY LIMITED,['62020'],ltd, None, 'None',2022-02-03,1,Southport,England,PR9 0PQ,40 Hoghton Street
13132216,BETA CONSTRUCT LIMITED,"['41201', '41202']",ltd,0,'2022-01-31',2021-01-13,2,Southport,England,PR9 0EW,6 Seabank Road
13132216,BETA CONSTRUCT LIMITED,"['41201', '41202']",ltd, None, 'None',2021-01-13,2,Southport,England,PR9 0EW,6 Seabank Road
10159419,S & G HOLDING GROUP LTD,['62012'],ltd,100,'2022-05-31',2016-05-03,7,Southport,England,PR8 4PW,302b Liverpool Road Birkdale
10159419,S & G HOLDING GROUP LTD,['62012'],ltd, 100, '2021-05-31',2016-05-03,7,Southport,England,PR8 4PW,302b Liverpool Road Birkdale
13882295,JT MOBILITY SOLUTIONS LTD,['86900'],ltd,None,'None',2022-01-31,1,Southport,England,PR9 9PD,18 Hesketh Road
13882295,JT MOBILITY SOLUTIONS LTD,['86900'],ltd, None, 'None',2022-01-31,1,Southport,England,PR9 9PD,18 Hesketh Road
12681764,STEM WOMEN LIMITED,['82301'],ltd,132213,'2022-12-31',2020-06-19,3,Southport,England,PR9 7NG,6-8 Botanic Road
12681764,STEM WOMEN LIMITED,['82301'],ltd, None, '2022-12-31',2020-06-19,3,Southport,England,PR9 7NG,6-8 Botanic Road
14684730,GEANINA SILVIA NIQ WHOLESALE LIMITED,['46220'],ltd,None,'None',2023-02-23,0,Southport,England,PR9 0JA,Flat 1 4 Lathom Road
14684730,GEANINA SILVIA NIQ WHOLESALE LIMITED,['46220'],ltd, None, 'None',2023-02-23,0,Southport,England,PR9 0JA,Flat 1 4 Lathom Road
14685699,ANA RADUCANUL MARIETA WHOLESALE LIMITED,['46220'],ltd,None,'None',2023-02-23,0,Southport,England,PR9 0JA,Flat 1 4 Lathom Road
14685699,ANA RADUCANUL MARIETA WHOLESALE LIMITED,['46220'],ltd, None, 'None',2023-02-23,0,Southport,England,PR9 0JA,Flat 1 4 Lathom Road
13891774,NIJLOVEANU EXPRESS LTD,['49410'],ltd,None,'2023-02-28',2022-02-03,1,Southport,England,PR9 7AP,172 Milton Street
13891774,NIJLOVEANU EXPRESS LTD,['49410'],ltd, None, 'None',2022-02-03,1,Southport,England,PR9 7AP,172 Milton Street
10787951,79TH LUXURY LIVING LIMITED,['68100'],ltd,646082,'2021-12-31',2017-05-24,6,Southport,England,PR8 4HQ,Southport Business Park
10787951,79TH LUXURY LIVING LIMITED,['68100'],ltd, 818981, '2020-12-31',2017-05-24,6,Southport,England,PR8 4HQ,Southport Business Park
14685658,ROBERTO GHEORGHE FLORY WHOLESALE LIMITED,['46220'],ltd,None,'None',2023-02-23,0,Southport,England,PR9 0JA,Flat 1 4 Lathom Road
14685658,ROBERTO GHEORGHE FLORY WHOLESALE LIMITED,['46220'],ltd, None, 'None',2023-02-23,0,Southport,England,PR9 0JA,Flat 1 4 Lathom Road
14683434,VESELYE FLRYN MARIS WHOLESALE LIMITED,['46220'],ltd,None,'None',2023-02-23,0,Southport,England,PR9 0JA,Flat 1 4 Lathom Road
14683434,VESELYE FLRYN MARIS WHOLESALE LIMITED,['46220'],ltd, None, 'None',2023-02-23,0,Southport,England,PR9 0JA,Flat 1 4 Lathom Road
13784737,ECCOUNTING MADE EASY LIMITED,"['69201', '69202']",ltd,456,'2022-12-31',2021-12-06,2,Southport,England,PR8 2QT,8 Harvington Drive
13784737,ECCOUNTING MADE EASY LIMITED,"['69201', '69202']",ltd, None, 'None',2021-12-06,2,Southport,England,PR8 2QT,8 Harvington Drive
14669456,LOFT ENG LIMITED,['43910'],ltd,None,'None',2023-02-17,0,Southport,England,PR9 0DX,48 Promenade
14669456,LOFT ENG LIMITED,['43910'],ltd, None, 'None',2023-02-17,0,Southport,England,PR9 0DX,48 Promenade
07965939,PAUL REDMAN CONSULTING LTD,['71122'],ltd,27296,'2023-02-28',2012-02-27,11,Southport,England,PR9 7HX,Flat 2  9 Parklands
07965939,PAUL REDMAN CONSULTING LTD,['71122'],ltd, 20774, '2022-02-28',2012-02-27,11,Southport,England,PR9 7HX,Flat 2  9 Parklands
14689650,TODOROV ECATERINA WHOLESALE LIMITED,['46220'],ltd,None,'None',2023-02-27,0,Southport,England,PR9 0JA,Flat 1 4 Lathom Road
14689650,TODOROV ECATERINA WHOLESALE LIMITED,['46220'],ltd, None, 'None',2023-02-27,0,Southport,England,PR9 0JA,Flat 1 4 Lathom Road
11349711,INVESTWISE PROPERTY LTD,['68100'],ltd,None,'2022-05-30',2018-05-08,5,Southport,England,PR9 0TE,Heritage House  9b Hoghton Street
11349711,INVESTWISE PROPERTY LTD,['68100'],ltd, 100, '2021-05-31',2018-05-08,5,Southport,England,PR9 0TE,Heritage House  9b Hoghton Street
08867448,AINTREE CANAL BOAT (HOLDINGS) LTD,['64209'],ltd,None,'2022-08-31',2014-01-29,9,Southport,England,PR8 3HW,46 Station Road
08867448,AINTREE CANAL BOAT (HOLDINGS) LTD,['64209'],ltd, 6995, '2021-08-31',2014-01-29,9,Southport,England,PR8 3HW,46 Station Road
11372395,MAISIE MAGUIRE LIMITED,['59113'],ltd,44700,'2022-05-31',2018-05-21,5,Southport,England,PR8 1DQ,Williams & Co Accountants
11372395,MAISIE MAGUIRE LIMITED,['59113'],ltd, 2680, '2021-05-31',2018-05-21,5,Southport,England,PR8 1DQ,Williams & Co Accountants
13439034,JOSEPH GILBERT LTD,['68209'],ltd,None,'2023-06-30',2021-06-04,2,Southport,England,PR8 1DQ,Pelican House  119c Eastbank Street
13439034,JOSEPH GILBERT LTD,['68209'],ltd, None, 'None',2021-06-04,2,Southport,England,PR8 1DQ,Pelican House  119c Eastbank Street
02849334,ALEXANDRA MEWS (ORMSKIRK) LIMITED,['98000'],ltd,None,'2022-12-31',1993-08-31,30,Southport,England,PR9 0NZ,Anthony James Property Management Charlotte House  35 - 37 Hoghton Street
02849334,ALEXANDRA MEWS (ORMSKIRK) LIMITED,['98000'],ltd, None, '2021-12-31',1993-08-31,30,Southport,England,PR9 0NZ,Anthony James Property Management Charlotte House  35 - 37 Hoghton Street
13414250,BLOSSOM SPACE LTD,['96020'],ltd,2959,'2022-05-31',2021-05-21,2,Southport,England,PR9 0SR,38a Sussex Road
13414250,BLOSSOM SPACE LTD,['96020'],ltd, None, 'None',2021-05-21,2,Southport,England,PR9 0SR,38a Sussex Road
12014836,UNSAID LIMITED,['59200'],ltd,1,'2022-05-31',2019-05-23,4,Southport,England,PR9 0PQ,40 Hoghton Street
12014836,UNSAID LIMITED,['59200'],ltd, 1, '2021-05-31',2019-05-23,4,Southport,England,PR9 0PQ,40 Hoghton Street
13863829,NUHVALIDATION SOLUTIONS LTD,['99999'],ltd,None,'None',2022-01-21,1,Southport,England,PR9 0DA,12 Bath Street
13863829,NUHVALIDATION SOLUTIONS LTD,['99999'],ltd, None, 'None',2022-01-21,1,Southport,England,PR9 0DA,12 Bath Street
12652457,RF NO.4 LTD,['56302'],ltd,1,'2022-06-30',2020-06-08,3,Southport,England,PR9 0DN,67 Bath Street
12652457,RF NO.4 LTD,['56302'],ltd, 1, '2021-06-30',2020-06-08,3,Southport,England,PR9 0DN,67 Bath Street
01329589,LORD STREET MANAGEMENT (REGENT COURT) LIMITED,['98000'],ltd,None,'2022-10-31',1977-09-12,46,Southport,England,PR9 0QQ,13 Regent Court Lord Street
01329589,LORD STREET MANAGEMENT (REGENT COURT) LIMITED,['98000'],ltd, 83472, '2021-10-31',1977-09-12,46,Southport,England,PR9 0QQ,13 Regent Court Lord Street
02897021,JANES MEADOW (6 FLATS) MANAGEMENT COMPANY LIMITED,['98000'],ltd,None,'2022-12-31',1994-02-10,29,Southport,England,PR9 0NS,Anthony James  35-37 Hoghton Street
02897021,JANES MEADOW (6 FLATS) MANAGEMENT COMPANY LIMITED,['98000'],ltd, None, '2021-12-31',1994-02-10,29,Southport,England,PR9 0NS,Anthony James  35-37 Hoghton Street
14659373,CRISTIAN WHOLESALE LIMITED,['46220'],ltd,None,'None',2023-02-13,0,Southport,England,PR9 0EW,6 Seabank Road
14659373,CRISTIAN WHOLESALE LIMITED,['46220'],ltd, None, 'None',2023-02-13,0,Southport,England,PR9 0EW,6 Seabank Road
14660249,ONIGA WHOLESALE LIMITED,['46220'],ltd,None,'None',2023-02-13,0,Southport,England,PR9 0EW,6 Seabank Road
14660249,ONIGA WHOLESALE LIMITED,['46220'],ltd, None, 'None',2023-02-13,0,Southport,England,PR9 0EW,6 Seabank Road
01210631,ELM LODGE FLAT MANAGEMENT COMPANY LIMITED,['98000'],ltd,21,'2022-12-31',1975-05-02,48,Southport,England,PR9 0NS,19 Hoghton Street
01210631,ELM LODGE FLAT MANAGEMENT COMPANY LIMITED,['98000'],ltd, 21, '2021-12-31',1975-05-02,48,Southport,England,PR9 0NS,19 Hoghton Street
12604327,VIRTEC LIMITED,['58290'],ltd,3,'2022-05-31',2020-05-15,3,Southport,England,PR8 3TR,31 Easedale Drive
12604327,VIRTEC LIMITED,['58290'],ltd, 3, '2021-05-31',2020-05-15,3,Southport,England,PR8 3TR,31 Easedale Drive
11375354,KMM LAW LIMITED,['69102'],ltd,None,'None',2018-05-22,5,Southport,England,PR8 2BW,17 Westcliffe Road
11375354,KMM LAW LIMITED,['69102'],ltd, None,'None',2018-05-22,5,Southport,England,PR8 2BW,17 Westcliffe Road
12697262,THE SKIN CONCIERGE LTD,['96020'],ltd,1,'2023-06-30',2020-06-25,3,Southport,England,PR8 4BX,32 Vaughan Road
12697262,THE SKIN CONCIERGE LTD,['96020'],ltd, 1, '2022-06-30',2020-06-25,3,Southport,England,PR8 4BX,32 Vaughan Road
13947034,WINTERHILL CONSULTANCY SERVICES LIMITED,['62020'],ltd,None,'None',2022-03-01,1,Southport,England,PR8 4PH,209 Liverpool Road Birkdale
13947034,WINTERHILL CONSULTANCY SERVICES LIMITED,['62020'],ltd, None, 'None',2022-03-01,1,Southport,England,PR8 4PH,209 Liverpool Road Birkdale
